,ID,Tuổi,Giới tính,Ngành nghề,Tình trạng hôn nhân
2176,2177,22,Nam,Công nhân,Độc thân
2177,2178,25,Nam,Công việc tự do,Độc thân
2178,2179,26,Nữ,Công chức,Độc thân
2179,2180,28,Nam,Công nhân,Độc thân
2180,2181,20,Nam,Sinh viên,Độc thân
2181,2182,29,Nam,Công nhân,Độc thân
2182,2183,27,Nam,Công chức,Độc thân
2183,2184,20,Nam,Công việc tự do,Độc thân
2184,2185,20,Nam,Sinh viên,Đã kết hôn
2185,2186,30,Nữ,Nhân viên văn phòng,Độc thân
2186,2187,30,Nữ,Nhân viên văn phòng,Đã kết hôn
2187,2188,23,Nam,Nhân viên văn phòng,Độc thân
2188,2189,18,Nữ,Thất nghiệp,Độc thân
2189,2190,24,Nữ,Sinh viên,Độc thân
2190,2191,29,Nam,Nhân viên văn phòng,Độc thân
2191,2192,18,Nam,Thất nghiệp,Độc thân
2192,2193,22,Nữ,Công nhân,Độc thân
2193,2194,27,Nam,Sinh viên,Đã kết hôn
2194,2195,30,Nữ,Sinh viên,Độc thân
2195,2196,25,Nữ,Sinh viên,Đã kết hôn
2196,2197,21,Nữ,Kinh doanh,Độc thân
2197,2198,22,Nam,Thất nghiệp,Độc thân
2198,2199,21,Nữ,Công việc tự do,Độc thân
2199,2200,29,Nam,Kinh doanh,Đã kết hôn
2200,2201,29,Nam,Kinh doanh,Độc thân
2201,2202,21,Nam,Kinh doanh,Đã kết hôn
2202,2203,29,Nam,Công việc tự do,Độc thân
2203,2204,25,Nam,Kinh doanh,Đã kết hôn
2204,2205,19,Nữ,Nhân viên văn phòng,Độc thân
2205,2206,18,Nam,Sinh viên,Độc thân
2206,2207,20,Nam,Sinh viên,Độc thân
2207,2208,26,Nam,Thất nghiệp,Độc thân
2208,2209,21,Nam,Công nhân,Độc thân
2209,2210,27,Nam,Công chức,Độc thân
2210,2211,22,Nữ,Nhân viên văn phòng,Độc thân
2211,2212,19,Nam,Công việc tự do,Độc thân
2212,2213,21,Nam,Công chức,Độc thân
2213,2214,19,Nữ,Sinh viên,Độc thân
2214,2215,19,Nam,Kinh doanh,Độc thân
2215,2216,21,Nữ,Thất nghiệp,Khác
2216,2217,23,Nữ,Thất nghiệp,Đã kết hôn
2217,2218,24,Nữ,Công nhân,Độc thân
2218,2219,27,Nữ,Công nhân,Khác
2219,2220,20,Nam,Sinh viên,Độc thân
2220,2221,20,Nam,Nhân viên văn phòng,Độc thân
2221,2222,27,Nữ,Thất nghiệp,Độc thân
2222,2223,23,Nữ,Công chức,Đã kết hôn
2223,2224,30,Nam,Công nhân,Độc thân
2224,2225,29,Nữ,Sinh viên,Đã kết hôn
2225,2226,20,Nữ,Nhân viên văn phòng,Đã kết hôn
2226,2227,30,Nữ,Sinh viên,Độc thân
2227,2228,19,Nam,Sinh viên,Độc thân
2228,2229,25,Nữ,Nhân viên văn phòng,Độc thân
2229,2230,22,Nam,Nhân viên văn phòng,Độc thân
2230,2231,18,Nam,Nhân viên văn phòng,Độc thân
2231,2232,20,Nam,Sinh viên,Độc thân
2232,2233,27,Nữ,Công nhân,Độc thân
2233,2234,25,Nữ,Công việc tự do,Độc thân
2234,2235,21,Nam,Công việc tự do,Độc thân
2235,2236,24,Nam,Sinh viên,Độc thân
2236,2237,27,Nam,Sinh viên,Độc thân
2237,2238,29,Nữ,Công nhân,Độc thân
2238,2239,19,Nữ,Nhân viên văn phòng,Độc thân
2239,2240,24,Nam,Sinh viên,Đã kết hôn
2240,2241,22,Nam,Thất nghiệp,Độc thân
2241,2242,22,Nữ,Kinh doanh,Độc thân
2242,2243,23,Nam,Nhân viên văn phòng,Đã kết hôn
2243,2244,30,Nữ,Thất nghiệp,Độc thân
2244,2245,26,Nữ,Sinh viên,Đã kết hôn
2245,2246,23,Nam,Kinh doanh,Độc thân
2246,2247,29,Nam,Thất nghiệp,Đã kết hôn
2247,2248,30,Nữ,Công chức,Đã kết hôn
2248,2249,25,Nữ,Công nhân,Độc thân
2249,2250,24,Nữ,Kinh doanh,Độc thân
2250,2251,26,Nữ,Sinh viên,Đã kết hôn
2251,2252,21,Nữ,Công việc tự do,Đã kết hôn
2252,2253,19,Nam,Thất nghiệp,Đã kết hôn
2253,2254,24,Nữ,Sinh viên,Độc thân
2254,2255,23,Nữ,Công việc tự do,Đã kết hôn
2255,2256,18,Nữ,Công nhân,Độc thân
2256,2257,28,Nam,Công nhân,Độc thân
2257,2258,26,Nam,Nhân viên văn phòng,Độc thân
2258,2259,26,Nữ,Thất nghiệp,Độc thân
2259,2260,29,Nữ,Nhân viên văn phòng,Độc thân
2260,2261,19,Nam,Công việc tự do,Độc thân
2261,2262,20,Nam,Công việc tự do,Độc thân
2262,2263,22,Nam,Công nhân,Độc thân
2263,2264,22,Nam,Kinh doanh,Đã kết hôn
2264,2265,18,Nữ,Công việc tự do,Độc thân
2265,2266,25,Nam,Công việc tự do,Độc thân
2266,2267,29,Nữ,Thất nghiệp,Độc thân
2267,2268,25,Nữ,Kinh doanh,Độc thân
2268,2269,21,Nam,Nhân viên văn phòng,Độc thân
2269,2270,30,Nam,Nhân viên văn phòng,Độc thân
2270,2271,24,Nam,Công việc tự do,Độc thân
2271,2272,28,Nam,Thất nghiệp,Khác
2272,2273,27,Nữ,Nhân viên văn phòng,Độc thân
2273,2274,20,Nữ,Nhân viên văn phòng,Độc thân
2274,2275,23,Nữ,Công chức,Độc thân
2275,2276,27,Nam,Thất nghiệp,Độc thân
2276,2277,30,Nữ,Nhân viên văn phòng,Độc thân
2277,2278,27,Nam,Công nhân,Độc thân
2278,2279,29,Nữ,Sinh viên,Độc thân
2279,2280,26,Nam,Công việc tự do,Độc thân
2280,2281,18,Nữ,Công việc tự do,Độc thân
2281,2282,22,Nữ,Công nhân,Độc thân
2282,2283,21,Nam,Sinh viên,Đã kết hôn
2283,2284,25,Nữ,Sinh viên,Độc thân
2284,2285,28,Nữ,Công nhân,Độc thân
2285,2286,29,Nam,Kinh doanh,Độc thân
2286,2287,18,Nam,Kinh doanh,Khác
2287,2288,26,Nam,Sinh viên,Đã kết hôn
2288,2289,23,Nam,Kinh doanh,Độc thân
2289,2290,21,Nam,Kinh doanh,Đã kết hôn
2290,2291,29,Nữ,Kinh doanh,Độc thân
2291,2292,26,Nam,Sinh viên,Khác
2292,2293,28,Nữ,Kinh doanh,Độc thân
2293,2294,22,Nữ,Công việc tự do,Độc thân
2294,2295,22,Nam,Công chức,Độc thân
2295,2296,29,Nữ,Sinh viên,Độc thân
2296,2297,22,Nữ,Công nhân,Độc thân
2297,2298,18,Nam,Kinh doanh,Độc thân
2298,2299,18,Nữ,Nhân viên văn phòng,Độc thân
2299,2300,25,Nam,Sinh viên,Độc thân
2300,2301,29,Nam,Thất nghiệp,Độc thân
2301,2302,25,Nam,Công nhân,Đã kết hôn
2302,2303,29,Nữ,Công chức,Đã kết hôn
2303,2304,23,Nữ,Công việc tự do,Khác
2304,2305,29,Nữ,Thất nghiệp,Đã kết hôn
2305,2306,28,Nữ,Công nhân,Độc thân
2306,2307,30,Nam,Kinh doanh,Độc thân
2307,2308,21,Nữ,Nhân viên văn phòng,Độc thân
2308,2309,19,Nam,Kinh doanh,Độc thân
2309,2310,19,Nữ,Công nhân,Độc thân
2310,2311,26,Nữ,Sinh viên,Đã kết hôn
2311,2312,22,Nữ,Thất nghiệp,Độc thân
2312,2313,21,Nữ,Nhân viên văn phòng,Đã kết hôn
2313,2314,27,Nữ,Thất nghiệp,Độc thân
2314,2315,30,Nam,Thất nghiệp,Đã kết hôn
2315,2316,18,Nữ,Nhân viên văn phòng,Độc thân
2316,2317,24,Nữ,Công nhân,Độc thân
2317,2318,20,Nữ,Công chức,Khác
2318,2319,23,Nữ,Công chức,Độc thân
2319,2320,22,Nam,Kinh doanh,Độc thân
2320,2321,22,Nữ,Công nhân,Độc thân
2321,2322,28,Nam,Nhân viên văn phòng,Độc thân
2322,2323,22,Nữ,Công nhân,Độc thân
2323,2324,18,Nam,Nhân viên văn phòng,Độc thân
2324,2325,18,Nam,Thất nghiệp,Độc thân
2325,2326,20,Nam,Kinh doanh,Độc thân
2326,2327,29,Nam,Sinh viên,Độc thân
2327,2328,27,Nam,Thất nghiệp,Đã kết hôn
2328,2329,21,Nữ,Sinh viên,Đã kết hôn
2329,2330,22,Nam,Công nhân,Độc thân
2330,2331,19,Nữ,Nhân viên văn phòng,Độc thân
2331,2332,25,Nam,Sinh viên,Độc thân
2332,2333,28,Nam,Thất nghiệp,Đã kết hôn
2333,2334,28,Nữ,Nhân viên văn phòng,Đã kết hôn
2334,2335,19,Nam,Kinh doanh,Đã kết hôn
2335,2336,26,Nam,Thất nghiệp,Độc thân
2336,2337,19,Nam,Công nhân,Độc thân
2337,2338,30,Nam,Nhân viên văn phòng,Độc thân
2338,2339,26,Nữ,Công nhân,Độc thân
2339,2340,24,Nam,Nhân viên văn phòng,Độc thân
2340,2341,25,Nam,Thất nghiệp,Độc thân
2341,2342,28,Nữ,Công chức,Đã kết hôn
2342,2343,19,Nữ,Công chức,Độc thân
2343,2344,24,Nam,Nhân viên văn phòng,Đã kết hôn
2344,2345,29,Nam,Kinh doanh,Độc thân
2345,2346,23,Nữ,Công nhân,Đã kết hôn
2346,2347,21,Nam,Công việc tự do,Khác
2347,2348,24,Nữ,Nhân viên văn phòng,Đã kết hôn
2348,2349,30,Nam,Nhân viên văn phòng,Đã kết hôn
2349,2350,21,Nữ,Công chức,Đã kết hôn
2350,2351,19,Nữ,Sinh viên,Độc thân
2351,2352,27,Nữ,Thất nghiệp,Độc thân
2352,2353,29,Nam,Công chức,Độc thân
2353,2354,24,Nam,Công nhân,Đã kết hôn
2354,2355,25,Nam,Công chức,Khác
2355,2356,19,Nam,Công việc tự do,Độc thân
2356,2357,22,Nữ,Kinh doanh,Độc thân
2357,2358,18,Nữ,Thất nghiệp,Độc thân
2358,2359,24,Nữ,Công việc tự do,Khác
2359,2360,25,Nam,Kinh doanh,Độc thân
2360,2361,30,Nam,Công việc tự do,Độc thân
2361,2362,23,Nam,Thất nghiệp,Độc thân
2362,2363,22,Nữ,Công chức,Độc thân
2363,2364,23,Nam,Công việc tự do,Độc thân
2364,2365,19,Nam,Công chức,Độc thân
2365,2366,18,Nữ,Thất nghiệp,Đã kết hôn
2366,2367,24,Nữ,Công chức,Độc thân
2367,2368,24,Nam,Công nhân,Độc thân
2368,2369,27,Nữ,Công chức,Đã kết hôn
2369,2370,28,Nam,Sinh viên,Khác
2370,2371,27,Nữ,Công việc tự do,Khác
2371,2372,19,Nữ,Thất nghiệp,Độc thân
2372,2373,19,Nữ,Nhân viên văn phòng,Khác
2373,2374,18,Nam,Nhân viên văn phòng,Độc thân
2374,2375,27,Nam,Nhân viên văn phòng,Đã kết hôn
2375,2376,25,Nam,Thất nghiệp,Độc thân
2376,2377,25,Nữ,Sinh viên,Độc thân
2377,2378,18,Nữ,Công chức,Độc thân
2378,2379,29,Nữ,Công việc tự do,Độc thân
2379,2380,28,Nữ,Kinh doanh,Đã kết hôn
2380,2381,25,Nam,Kinh doanh,Độc thân
2381,2382,26,Nam,Thất nghiệp,Độc thân
2382,2383,21,Nam,Công nhân,Độc thân
2383,2384,18,Nữ,Sinh viên,Độc thân
2384,2385,18,Nữ,Công việc tự do,Khác
2385,2386,20,Nam,Công chức,Đã kết hôn
2386,2387,22,Nữ,Nhân viên văn phòng,Khác
2387,2388,22,Nam,Sinh viên,Độc thân
2388,2389,26,Nữ,Sinh viên,Độc thân
2389,2390,27,Nữ,Công việc tự do,Độc thân
2390,2391,29,Nam,Thất nghiệp,Độc thân
2391,2392,19,Nam,Công chức,Độc thân
2392,2393,19,Nữ,Thất nghiệp,Đã kết hôn
2393,2394,23,Nam,Thất nghiệp,Độc thân
2394,2395,26,Nam,Công nhân,Độc thân
2395,2396,18,Nữ,Thất nghiệp,Độc thân
2396,2397,26,Nữ,Công chức,Độc thân
2397,2398,26,Nữ,Công nhân,Đã kết hôn
2398,2399,30,Nam,Công nhân,Độc thân
2399,2400,26,Nữ,Nhân viên văn phòng,Độc thân
2400,2401,22,Nữ,Nhân viên văn phòng,Độc thân
2401,2402,30,Nữ,Công việc tự do,Đã kết hôn
2402,2403,26,Nữ,Công chức,Đã kết hôn
2403,2404,28,Nữ,Thất nghiệp,Độc thân
2404,2405,21,Nam,Công nhân,Độc thân
2405,2406,19,Nữ,Công việc tự do,Độc thân
2406,2407,30,Nữ,Công nhân,Độc thân
2407,2408,23,Nam,Sinh viên,Khác
2408,2409,21,Nữ,Kinh doanh,Khác
2409,2410,23,Nữ,Kinh doanh,Đã kết hôn
2410,2411,20,Nam,Công nhân,Độc thân
2411,2412,23,Nữ,Công việc tự do,Khác
2412,2413,19,Nam,Nhân viên văn phòng,Độc thân
2413,2414,19,Nữ,Công chức,Đã kết hôn
2414,2415,30,Nam,Công nhân,Độc thân
2415,2416,26,Nam,Công nhân,Độc thân
2416,2417,24,Nữ,Công chức,Độc thân
2417,2418,20,Nam,Thất nghiệp,Độc thân
2418,2419,30,Nam,Nhân viên văn phòng,Độc thân
2419,2420,28,Nữ,Công nhân,Đã kết hôn
2420,2421,18,Nữ,Sinh viên,Độc thân
2421,2422,25,Nam,Nhân viên văn phòng,Độc thân
2422,2423,23,Nữ,Sinh viên,Độc thân
2423,2424,24,Nam,Kinh doanh,Độc thân
2424,2425,26,Nam,Công chức,Khác
2425,2426,22,Nữ,Nhân viên văn phòng,Độc thân
2426,2427,18,Nữ,Thất nghiệp,Độc thân
2427,2428,29,Nam,Nhân viên văn phòng,Đã kết hôn
2428,2429,27,Nữ,Công việc tự do,Đã kết hôn
2429,2430,24,Nữ,Công việc tự do,Độc thân
2430,2431,22,Nam,Công chức,Đã kết hôn
2431,2432,20,Nam,Thất nghiệp,Độc thân
2432,2433,29,Nam,Nhân viên văn phòng,Đã kết hôn
2433,2434,30,Nam,Kinh doanh,Độc thân
2434,2435,26,Nam,Thất nghiệp,Khác
2435,2436,18,Nam,Công nhân,Độc thân
2436,2437,18,Nữ,Công chức,Độc thân
2437,2438,18,Nam,Thất nghiệp,Độc thân
2438,2439,20,Nữ,Công chức,Độc thân
2439,2440,29,Nữ,Thất nghiệp,Đã kết hôn
2440,2441,23,Nam,Công việc tự do,Độc thân
2441,2442,27,Nữ,Kinh doanh,Độc thân
2442,2443,28,Nam,Công chức,Độc thân
2443,2444,20,Nữ,Kinh doanh,Độc thân
2444,2445,25,Nam,Công chức,Khác
2445,2446,27,Nam,Công việc tự do,Độc thân
2446,2447,19,Nam,Công nhân,Độc thân
2447,2448,26,Nam,Công việc tự do,Đã kết hôn
2448,2449,20,Nữ,Công chức,Đã kết hôn
2449,2450,22,Nữ,Kinh doanh,Độc thân
2450,2451,27,Nữ,Sinh viên,Độc thân
2451,2452,25,Nữ,Công việc tự do,Đã kết hôn
2452,2453,19,Nữ,Kinh doanh,Đã kết hôn
2453,2454,23,Nam,Thất nghiệp,Đã kết hôn
2454,2455,29,Nam,Thất nghiệp,Khác
2455,2456,22,Nam,Công việc tự do,Đã kết hôn
2456,2457,30,Nam,Công chức,Đã kết hôn
2457,2458,27,Nam,Thất nghiệp,Khác
2458,2459,26,Nữ,Kinh doanh,Độc thân
2459,2460,29,Nam,Công nhân,Độc thân
2460,2461,22,Nam,Kinh doanh,Độc thân
2461,2462,19,Nữ,Thất nghiệp,Độc thân
2462,2463,22,Nữ,Thất nghiệp,Đã kết hôn
2463,2464,29,Nam,Nhân viên văn phòng,Đã kết hôn
2464,2465,21,Nam,Sinh viên,Đã kết hôn
2465,2466,28,Nữ,Công chức,Khác
2466,2467,24,Nam,Kinh doanh,Độc thân
2467,2468,23,Nam,Thất nghiệp,Đã kết hôn
2468,2469,19,Nam,Công chức,Độc thân
2469,2470,29,Nữ,Công việc tự do,Độc thân
2470,2471,28,Nam,Công việc tự do,Độc thân
2471,2472,28,Nam,Kinh doanh,Đã kết hôn
2472,2473,30,Nữ,Nhân viên văn phòng,Độc thân
2473,2474,22,Nữ,Thất nghiệp,Đã kết hôn
2474,2475,24,Nữ,Kinh doanh,Độc thân
2475,2476,28,Nam,Công nhân,Độc thân
2476,2477,24,Nữ,Nhân viên văn phòng,Độc thân
2477,2478,22,Nam,Thất nghiệp,Độc thân
2478,2479,29,Nữ,Thất nghiệp,Khác
2479,2480,26,Nam,Công chức,Độc thân
2480,2481,21,Nữ,Kinh doanh,Khác
2481,2482,28,Nam,Thất nghiệp,Khác
2482,2483,20,Nam,Công chức,Khác
2483,2484,21,Nữ,Thất nghiệp,Độc thân
2484,2485,22,Nữ,Sinh viên,Khác
2485,2486,30,Nam,Nhân viên văn phòng,Độc thân
2486,2487,23,Nữ,Kinh doanh,Độc thân
2487,2488,20,Nam,Sinh viên,Độc thân
2488,2489,19,Nữ,Kinh doanh,Đã kết hôn
2489,2490,30,Nữ,Công nhân,Độc thân
2490,2491,21,Nam,Công việc tự do,Độc thân
2491,2492,22,Nữ,Công chức,Độc thân
2492,2493,21,Nữ,Kinh doanh,Độc thân
2493,2494,28,Nam,Nhân viên văn phòng,Độc thân
2494,2495,30,Nam,Kinh doanh,Đã kết hôn
2495,2496,29,Nữ,Kinh doanh,Độc thân
2496,2497,20,Nam,Kinh doanh,Đã kết hôn
2497,2498,25,Nữ,Thất nghiệp,Độc thân
2498,2499,27,Nữ,Kinh doanh,Khác
2499,2500,21,Nam,Thất nghiệp,Độc thân
2500,2501,19,Nam,Nhân viên văn phòng,Độc thân
2501,2502,19,Nam,Nhân viên văn phòng,Độc thân
2502,2503,18,Nam,Kinh doanh,Độc thân
2503,2504,30,Nam,Thất nghiệp,Đã kết hôn
2504,2505,21,Nam,Công việc tự do,Độc thân
2505,2506,27,Nữ,Kinh doanh,Đã kết hôn
2506,2507,26,Nữ,Công chức,Đã kết hôn
2507,2508,28,Nam,Công chức,Độc thân
2508,2509,24,Nữ,Nhân viên văn phòng,Độc thân
2509,2510,29,Nữ,Công chức,Độc thân
2510,2511,27,Nữ,Công chức,Độc thân
2511,2512,24,Nữ,Công nhân,Độc thân
2512,2513,30,Nam,Kinh doanh,Khác
2513,2514,24,Nữ,Kinh doanh,Độc thân
2514,2515,25,Nữ,Kinh doanh,Độc thân
2515,2516,18,Nam,Kinh doanh,Độc thân
2516,2517,27,Nam,Sinh viên,Độc thân
2517,2518,30,Nam,Kinh doanh,Đã kết hôn
2518,2519,27,Nam,Thất nghiệp,Đã kết hôn
2519,2520,25,Nữ,Nhân viên văn phòng,Đã kết hôn
2520,2521,21,Nam,Thất nghiệp,Đã kết hôn
2521,2522,21,Nữ,Nhân viên văn phòng,Độc thân
2522,2523,21,Nữ,Sinh viên,Độc thân
2523,2524,23,Nam,Kinh doanh,Độc thân
2524,2525,24,Nam,Công việc tự do,Đã kết hôn
2525,2526,23,Nam,Thất nghiệp,Đã kết hôn
2526,2527,18,Nam,Kinh doanh,Độc thân
2527,2528,29,Nam,Nhân viên văn phòng,Độc thân
2528,2529,25,Nam,Thất nghiệp,Độc thân
2529,2530,30,Nữ,Công nhân,Khác
2530,2531,27,Nữ,Công chức,Độc thân
2531,2532,28,Nữ,Công nhân,Đã kết hôn
2532,2533,30,Nữ,Công việc tự do,Độc thân
2533,2534,24,Nam,Kinh doanh,Độc thân
2534,2535,23,Nam,Sinh viên,Đã kết hôn
2535,2536,23,Nữ,Kinh doanh,Độc thân
2536,2537,22,Nữ,Công việc tự do,Đã kết hôn
2537,2538,23,Nữ,Công việc tự do,Đã kết hôn
2538,2539,29,Nam,Công chức,Độc thân
2539,2540,26,Nam,Công việc tự do,Đã kết hôn
2540,2541,27,Nam,Công nhân,Độc thân
2541,2542,26,Nữ,Công chức,Độc thân
2542,2543,27,Nữ,Kinh doanh,Đã kết hôn
2543,2544,25,Nam,Thất nghiệp,Độc thân
2544,2545,27,Nam,Kinh doanh,Độc thân
2545,2546,26,Nữ,Sinh viên,Đã kết hôn
2546,2547,30,Nữ,Công việc tự do,Độc thân
2547,2548,27,Nam,Công việc tự do,Đã kết hôn
2548,2549,25,Nữ,Nhân viên văn phòng,Đã kết hôn
2549,2550,25,Nam,Công chức,Độc thân
2550,2551,18,Nam,Nhân viên văn phòng,Độc thân
2551,2552,27,Nữ,Công chức,Độc thân
2552,2553,28,Nữ,Công nhân,Độc thân
2553,2554,22,Nữ,Công chức,Đã kết hôn
2554,2555,21,Nam,Kinh doanh,Đã kết hôn
2555,2556,19,Nữ,Sinh viên,Độc thân
2556,2557,25,Nữ,Thất nghiệp,Độc thân
2557,2558,20,Nam,Công chức,Khác
2558,2559,21,Nam,Công chức,Độc thân
2559,2560,29,Nữ,Công chức,Đã kết hôn
2560,2561,24,Nam,Sinh viên,Đã kết hôn
2561,2562,27,Nam,Công việc tự do,Độc thân
2562,2563,26,Nam,Sinh viên,Độc thân
2563,2564,19,Nữ,Công việc tự do,Đã kết hôn
2564,2565,20,Nữ,Thất nghiệp,Độc thân
2565,2566,21,Nam,Kinh doanh,Độc thân
2566,2567,27,Nam,Sinh viên,Đã kết hôn
2567,2568,18,Nam,Công việc tự do,Đã kết hôn
2568,2569,24,Nữ,Kinh doanh,Độc thân
2569,2570,19,Nam,Kinh doanh,Độc thân
2570,2571,22,Nam,Công việc tự do,Độc thân
2571,2572,18,Nữ,Công việc tự do,Độc thân
2572,2573,20,Nam,Công nhân,Độc thân
2573,2574,29,Nữ,Kinh doanh,Độc thân
2574,2575,19,Nữ,Công việc tự do,Độc thân
2575,2576,18,Nữ,Kinh doanh,Độc thân
2576,2577,24,Nam,Sinh viên,Độc thân
2577,2578,22,Nam,Thất nghiệp,Độc thân
2578,2579,18,Nữ,Nhân viên văn phòng,Độc thân
2579,2580,23,Nam,Nhân viên văn phòng,Độc thân
2580,2581,22,Nữ,Công chức,Đã kết hôn
2581,2582,20,Nam,Công việc tự do,Độc thân
2582,2583,29,Nữ,Công việc tự do,Độc thân
2583,2584,24,Nữ,Kinh doanh,Đã kết hôn
2584,2585,28,Nam,Công chức,Độc thân
2585,2586,27,Nam,Công việc tự do,Đã kết hôn
2586,2587,26,Nam,Kinh doanh,Độc thân
2587,2588,30,Nam,Công việc tự do,Độc thân
2588,2589,30,Nữ,Kinh doanh,Độc thân
2589,2590,26,Nữ,Công việc tự do,Độc thân
2590,2591,26,Nam,Công nhân,Độc thân
2591,2592,19,Nam,Thất nghiệp,Độc thân
2592,2593,20,Nữ,Kinh doanh,Độc thân
2593,2594,24,Nam,Thất nghiệp,Đã kết hôn
2594,2595,22,Nam,Công nhân,Độc thân
2595,2596,19,Nam,Công nhân,Độc thân
2596,2597,20,Nam,Công nhân,Độc thân
2597,2598,27,Nữ,Công nhân,Độc thân
2598,2599,23,Nữ,Sinh viên,Đã kết hôn
2599,2600,30,Nam,Thất nghiệp,Độc thân
2600,2601,24,Nữ,Công chức,Độc thân
2601,2602,26,Nam,Thất nghiệp,Đã kết hôn
2602,2603,18,Nam,Nhân viên văn phòng,Đã kết hôn
2603,2604,28,Nam,Sinh viên,Độc thân
2604,2605,24,Nữ,Công việc tự do,Độc thân
2605,2606,25,Nữ,Công việc tự do,Độc thân
2606,2607,29,Nữ,Công chức,Độc thân
2607,2608,20,Nữ,Nhân viên văn phòng,Độc thân
2608,2609,21,Nữ,Nhân viên văn phòng,Độc thân
2609,2610,27,Nam,Nhân viên văn phòng,Đã kết hôn
2610,2611,23,Nam,Công nhân,Độc thân
2611,2612,27,Nữ,Sinh viên,Độc thân
2612,2613,24,Nữ,Công việc tự do,Độc thân
2613,2614,30,Nữ,Sinh viên,Độc thân
2614,2615,21,Nam,Sinh viên,Độc thân
2615,2616,25,Nữ,Sinh viên,Độc thân
2616,2617,22,Nam,Nhân viên văn phòng,Độc thân
2617,2618,18,Nam,Công chức,Độc thân
2618,2619,21,Nữ,Công chức,Độc thân
2619,2620,20,Nam,Nhân viên văn phòng,Độc thân
2620,2621,26,Nam,Công việc tự do,Độc thân
2621,2622,25,Nữ,Công việc tự do,Độc thân
2622,2623,18,Nam,Công việc tự do,Độc thân
2623,2624,28,Nữ,Công chức,Độc thân
2624,2625,23,Nam,Công chức,Đã kết hôn
2625,2626,26,Nữ,Sinh viên,Đã kết hôn
2626,2627,24,Nữ,Nhân viên văn phòng,Độc thân
2627,2628,21,Nam,Công nhân,Đã kết hôn
2628,2629,30,Nữ,Sinh viên,Độc thân
2629,2630,18,Nam,Kinh doanh,Đã kết hôn
2630,2631,29,Nam,Công chức,Độc thân
2631,2632,19,Nữ,Sinh viên,Độc thân
2632,2633,29,Nam,Nhân viên văn phòng,Độc thân
2633,2634,22,Nữ,Kinh doanh,Độc thân
2634,2635,29,Nam,Thất nghiệp,Khác
