id,booking_code,customer_id,vehicle_id,scheduled_at,status,service_amount,reward_point_earned,reward_point_redeemed,promotion_id,hour_of_day,day_of_week,day_name,tier_rule_id,tier_code,wash_count,lifetime_spend
2323,FK240518010204350,187,227,1716051960,COMPLETED,80000.00,8,0,,0,1,Sunday,4,PLATINUM,45,3160000.00
3241,FK240518015903383,244,284,1716054120,COMPLETED,80000.00,8,0,,0,1,Sunday,3,GOLD,29,1990000.00
2652,FK240519011901529,204,244,1716108720,COMPLETED,50000.00,5,0,,15,1,Sunday,2,SILVER,22,1190000.00
3824,FK240519019800552,283,323,1716110700,COMPLETED,30000.00,3,0,,16,1,Sunday,2,SILVER,11,530000.00
2847,FK240519013600667,221,261,1716139080,COMPLETED,80000.00,8,0,,0,2,Monday,3,GOLD,41,2960000.00
1384,FK240520003502160,120,160,1716184920,COMPLETED,30000.00,3,0,,13,2,Monday,2,SILVER,23,1290000.00
1404,FK240520003800715,123,163,1716226920,COMPLETED,50000.00,5,0,,0,3,Tuesday,3,GOLD,35,2200000.00
3242,FK240522016000049,245,285,1716382440,CANCELLED,30000.00,0,0,,19,4,Wednesday,1,MEMBER,2,60000.00
3654,FK240523018601946,271,311,1716441420,COMPLETED,50000.00,5,0,,12,5,Thursday,3,GOLD,30,1950000.00
1275,FK240523002700113,112,152,1716449220,CANCELLED,80000.00,0,0,,14,5,Thursday,1,MEMBER,2,60000.00
1405,FK240523003800861,123,163,1716478440,COMPLETED,30000.00,3,0,,22,5,Thursday,3,GOLD,35,2200000.00
2900,FK240524013800564,223,263,1716534420,CANCELLED,80000.00,0,0,,14,6,Friday,2,SILVER,23,1320000.00
2588,FK240524011700177,202,242,1716537060,COMPLETED,30000.00,3,0,,14,6,Friday,1,MEMBER,9,420000.00
2325,FK240525010204545,187,227,1716613200,COMPLETED,80000.00,8,0,,12,7,Saturday,4,PLATINUM,45,3160000.00
3155,FK240525015301022,238,278,1716616260,COMPLETED,50000.00,5,0,,12,7,Saturday,2,SILVER,12,600000.00
1580,FK240525005002432,135,175,1716621900,COMPLETED,80000.00,8,0,,14,7,Saturday,3,GOLD,32,2190000.00
3674,FK240525018800248,273,313,1716624120,COMPLETED,50000.00,5,0,,15,7,Saturday,2,SILVER,13,680000.00
1319,FK240525003101923,116,156,1716626820,COMPLETED,50000.00,5,0,,15,7,Saturday,2,SILVER,23,1380000.00
3749,FK240525019201511,277,317,1716631920,CANCELLED,50000.00,0,0,,17,7,Saturday,2,SILVER,16,960000.00
2433,FK240525010900468,194,234,1716637440,COMPLETED,30000.00,3,0,,18,7,Saturday,1,MEMBER,4,120000.00
1991,FK240525007900131,164,204,1716643740,COMPLETED,30000.00,3,0,,20,7,Saturday,2,SILVER,14,660000.00
3124,FK240525015200898,237,277,1716648960,CANCELLED,80000.00,0,0,,21,7,Saturday,3,GOLD,25,1540000.00
3340,FK240525016801145,253,293,1716652200,COMPLETED,80000.00,8,0,,22,7,Saturday,3,GOLD,41,2880000.00
2055,FK240525008202556,167,207,1716652380,COMPLETED,50000.00,5,0,,22,7,Saturday,3,GOLD,25,1670000.00
2109,FK240525008802146,173,213,1716653340,COMPLETED,80000.00,8,0,,23,7,Saturday,4,PLATINUM,42,3070000.00
3396,FK240525017101017,256,296,1716654120,COMPLETED,30000.00,3,0,,23,7,Saturday,2,SILVER,24,1420000.00
2991,FK240525014101722,226,266,1716655560,COMPLETED,50000.00,5,0,,23,7,Saturday,3,GOLD,27,1600000.00
3315,FK240525016500330,250,290,1716656220,COMPLETED,50000.00,5,0,,23,7,Saturday,1,MEMBER,4,160000.00
2326,FK240526010204670,187,227,1716709320,COMPLETED,80000.00,8,0,,14,1,Sunday,4,PLATINUM,45,3160000.00
1581,FK240526005002539,135,175,1716721200,COMPLETED,50000.00,5,0,,18,1,Sunday,3,GOLD,32,2190000.00
1039,FK240526001103688,96,136,1716735780,COMPLETED,80000.00,8,0,,22,1,Sunday,4,PLATINUM,42,3070000.00
1597,FK240526005200075,137,177,1716738600,PENDING,50000.00,0,0,,22,1,Sunday,1,MEMBER,1,30000.00
3375,FK240526016900378,254,294,1716741060,COMPLETED,50000.00,5,0,,23,1,Sunday,1,MEMBER,5,210000.00
3305,FK240527016401417,249,289,1716788640,COMPLETED,30000.00,3,0,,12,2,Monday,2,SILVER,15,870000.00
1406,FK240527003800941,123,163,1716800640,COMPLETED,50000.00,5,0,,16,2,Monday,3,GOLD,35,2200000.00
3184,FK240528015600321,241,281,1716878520,COMPLETED,80000.00,8,0,,13,3,Tuesday,2,SILVER,15,930000.00
923,FK240528000300442,88,128,1716888720,COMPLETED,80000.00,8,0,,16,3,Tuesday,2,SILVER,10,510000.00
2110,FK240528008802222,173,213,1716903000,COMPLETED,80000.00,8,0,,20,3,Tuesday,4,PLATINUM,42,3070000.00
2252,FK240529010000354,185,225,1716963840,COMPLETED,80000.00,8,0,,13,4,Wednesday,2,SILVER,13,710000.00
3420,FK240529017200829,257,297,1716965340,COMPLETED,50000.00,5,0,,13,4,Wednesday,2,SILVER,20,1210000.00
2327,FK240529010204789,187,227,1716994440,COMPLETED,80000.00,8,0,,21,4,Wednesday,4,PLATINUM,45,3160000.00
1715,FK240530005900460,144,184,1717058940,COMPLETED,50000.00,5,0,,15,5,Thursday,1,MEMBER,10,460000.00
1355,FK240530003401426,119,159,1717072980,PENDING,30000.00,0,0,,19,5,Thursday,2,SILVER,16,990000.00
3266,FK240530016200124,247,287,1717076520,CANCELLED,50000.00,0,0,,20,5,Thursday,2,SILVER,14,720000.00
2849,FK240601013600845,221,261,1717222860,COMPLETED,80000.00,8,0,,13,7,Saturday,3,GOLD,41,2960000.00
3754,FK240601019300085,278,318,1717223340,COMPLETED,50000.00,5,0,,13,7,Saturday,3,GOLD,41,2800000.00
2189,FK240601009301512,178,218,1717225740,COMPLETED,80000.00,8,0,,14,7,Saturday,2,SILVER,16,940000.00
2737,FK240601013000126,215,255,1717226820,CANCELLED,80000.00,0,0,,14,7,Saturday,1,MEMBER,2,80000.00
3853,FK240601019901617,284,324,1717228020,COMPLETED,50000.00,5,0,,14,7,Saturday,3,GOLD,24,1570000.00
3341,FK240601016801214,253,293,1717228860,COMPLETED,80000.00,8,0,,15,7,Saturday,3,GOLD,41,2880000.00
1161,FK240601001802168,103,143,1717228980,COMPLETED,80000.00,8,0,,15,7,Saturday,2,SILVER,22,1340000.00
1385,FK240601003502273,120,160,1717229820,COMPLETED,50000.00,5,0,,15,7,Saturday,2,SILVER,23,1290000.00
3125,FK240601015200991,237,277,1717246080,COMPLETED,50000.00,5,0,,19,7,Saturday,3,GOLD,25,1540000.00
3616,FK240601018301411,268,308,1717249620,COMPLETED,50000.00,5,0,,20,7,Saturday,2,SILVER,20,1090000.00
3655,FK240601018602070,271,311,1717253400,COMPLETED,80000.00,8,0,,21,7,Saturday,3,GOLD,30,1950000.00
3448,FK240601017300898,258,298,1717253820,COMPLETED,50000.00,5,0,,21,7,Saturday,2,SILVER,12,610000.00
3112,FK240601015102055,236,276,1717255500,PENDING,80000.00,0,0,,22,7,Saturday,2,SILVER,19,1100000.00
2848,FK240601013600765,221,261,1717257060,COMPLETED,80000.00,8,0,,22,7,Saturday,3,GOLD,41,2960000.00
1407,FK240601003801034,123,163,1717260000,COMPLETED,50000.00,5,0,,23,7,Saturday,3,GOLD,35,2200000.00
1601,FK240601005300133,138,178,1717264260,CANCELLED,80000.00,0,0,,0,1,Sunday,1,MEMBER,5,190000.00
2458,FK240602011002322,195,235,1717305960,COMPLETED,80000.00,8,0,,12,1,Sunday,3,GOLD,28,1770000.00
964,FK240602000601168,91,131,1717307820,COMPLETED,50000.00,5,0,,12,1,Sunday,2,SILVER,12,600000.00
2056,FK240602008202674,167,207,1717309380,COMPLETED,50000.00,5,0,,13,1,Sunday,3,GOLD,25,1670000.00
1048,FK240602001200018,97,137,1717314240,COMPLETED,30000.00,3,0,,14,1,Sunday,1,MEMBER,6,340000.00
1879,FK240602006700852,152,192,1717325520,COMPLETED,30000.00,3,0,,17,1,Sunday,1,MEMBER,8,470000.00
3496,FK240602017600765,261,301,1717334100,COMPLETED,30000.00,3,0,,20,1,Sunday,2,SILVER,9,520000.00
2683,FK240602012300741,208,248,1717346400,COMPLETED,50000.00,5,0,,23,1,Sunday,1,MEMBER,5,250000.00
2701,FK240603012501312,210,250,1717392780,COMPLETED,50000.00,5,0,,12,2,Monday,2,SILVER,13,710000.00
1582,FK240603005002697,135,175,1717396080,COMPLETED,50000.00,5,0,,13,2,Monday,3,GOLD,32,2190000.00
2901,FK240603013800690,223,263,1717434120,COMPLETED,80000.00,8,0,,0,3,Tuesday,2,SILVER,23,1320000.00
2962,FK240605014000233,225,265,1717591020,COMPLETED,30000.00,3,0,,19,4,Wednesday,1,MEMBER,10,460000.00
1445,FK240605004000069,125,165,1717601160,COMPLETED,50000.00,5,0,,22,4,Wednesday,1,MEMBER,10,490000.00
1040,FK240605001103761,96,136,1717605060,COMPLETED,80000.00,8,0,,23,4,Wednesday,4,PLATINUM,42,3070000.00
1386,FK240606003502320,120,160,1717690680,COMPLETED,50000.00,5,0,,23,5,Thursday,2,SILVER,23,1290000.00
3755,FK240607019300162,278,318,1717746000,COMPLETED,50000.00,5,0,,14,6,Friday,3,GOLD,41,2800000.00
3397,FK240607017101129,256,296,1717770840,COMPLETED,80000.00,8,0,,21,6,Friday,2,SILVER,24,1420000.00
2111,FK240607008802338,173,213,1717775100,PENDING,50000.00,0,0,,22,6,Friday,4,PLATINUM,42,3070000.00
1185,FK240608002001210,105,145,1717828440,COMPLETED,50000.00,5,0,,13,7,Saturday,1,MEMBER,9,440000.00
1162,FK240608001802267,103,143,1717828680,COMPLETED,30000.00,3,0,,13,7,Saturday,2,SILVER,22,1340000.00
2073,FK240608008401036,169,209,1717829160,COMPLETED,30000.00,3,0,,13,7,Saturday,1,MEMBER,9,410000.00
2850,FK240608013600974,221,261,1717832940,COMPLETED,80000.00,8,0,,14,7,Saturday,3,GOLD,41,2960000.00
1519,FK240608004600246,131,171,1717834380,PENDING,50000.00,0,0,,15,7,Saturday,1,MEMBER,4,160000.00
2328,FK240608010204890,187,227,1717835400,COMPLETED,50000.00,5,0,,15,7,Saturday,4,PLATINUM,45,3160000.00
1463,FK240608004100462,126,166,1717844340,COMPLETED,80000.00,8,0,,17,7,Saturday,2,SILVER,11,550000.00
3342,FK240608016801377,253,293,1717846620,COMPLETED,50000.00,5,0,,18,7,Saturday,3,GOLD,41,2880000.00
3617,FK240608018301518,268,308,1717846920,CANCELLED,50000.00,0,0,,18,7,Saturday,2,SILVER,20,1090000.00
2992,FK240608014101860,226,266,1717852020,COMPLETED,50000.00,5,0,,20,7,Saturday,3,GOLD,27,1600000.00
3078,FK240608014700468,232,272,1717855680,CANCELLED,30000.00,0,0,,21,7,Saturday,1,MEMBER,4,160000.00
3382,FK240608017000447,255,295,1717857840,COMPLETED,30000.00,3,0,,21,7,Saturday,1,MEMBER,5,210000.00
2653,FK240608011901687,204,244,1717862100,COMPLETED,50000.00,5,0,,22,7,Saturday,2,SILVER,22,1190000.00
3675,FK240608018800313,273,313,1717863840,COMPLETED,50000.00,5,0,,23,7,Saturday,2,SILVER,13,680000.00
3750,FK240609019201657,277,317,1717912200,COMPLETED,80000.00,8,0,,12,1,Sunday,2,SILVER,16,960000.00
1408,FK240609003801119,123,163,1717913820,COMPLETED,80000.00,8,0,,13,1,Sunday,3,GOLD,35,2200000.00
2362,FK240609010500795,190,230,1717921140,COMPLETED,80000.00,8,0,,15,1,Sunday,2,SILVER,12,560000.00
1985,FK240609007800146,163,203,1717928580,CANCELLED,50000.00,0,0,,17,1,Sunday,1,MEMBER,3,110000.00
3126,FK240609015201027,237,277,1717932960,COMPLETED,50000.00,5,0,,18,1,Sunday,3,GOLD,25,1540000.00
1507,FK240609004500296,130,170,1717935360,CANCELLED,30000.00,0,0,,19,1,Sunday,2,SILVER,11,550000.00
3825,FK240610019800642,283,323,1718031600,COMPLETED,50000.00,5,0,,22,2,Monday,2,SILVER,11,530000.00
2335,FK240610010400024,189,229,1718037000,COMPLETED,80000.00,8,0,,23,2,Monday,2,SILVER,17,1130000.00
3343,FK240611016801447,253,293,1718088060,COMPLETED,80000.00,8,0,,13,3,Tuesday,3,GOLD,41,2880000.00
2332,FK240611010300352,188,228,1718109300,COMPLETED,30000.00,3,0,,19,3,Tuesday,1,MEMBER,5,220000.00
1320,FK240612003102073,116,156,1718194440,COMPLETED,50000.00,5,0,,19,4,Wednesday,2,SILVER,23,1380000.00
2902,FK240612013800776,223,263,1718201700,CANCELLED,50000.00,0,0,,21,4,Wednesday,2,SILVER,23,1320000.00
1583,FK240613005002735,135,175,1718259780,COMPLETED,80000.00,8,0,,13,5,Thursday,3,GOLD,32,2190000.00
1387,FK240613003502462,120,160,1718281800,COMPLETED,50000.00,5,0,,19,5,Thursday,2,SILVER,23,1290000.00
3113,FK240613015102198,236,276,1718282640,COMPLETED,80000.00,8,0,,19,5,Thursday,2,SILVER,19,1100000.00
2851,FK240614013601035,221,261,1718350440,COMPLETED,80000.00,8,0,,14,6,Friday,3,GOLD,41,2960000.00
2375,FK240614010600390,191,231,1718362080,COMPLETED,80000.00,8,0,,17,6,Friday,1,MEMBER,9,440000.00
3206,FK240615015800143,243,283,1718427600,COMPLETED,50000.00,5,0,,12,7,Saturday,1,MEMBER,3,130000.00
3421,FK240615017200914,257,297,1718430420,CANCELLED,50000.00,0,0,,12,7,Saturday,2,SILVER,20,1210000.00
2057,FK240615008202776,167,207,1718432880,COMPLETED,50000.00,5,0,,13,7,Saturday,3,GOLD,25,1670000.00
3306,FK240615016401565,249,289,1718438220,COMPLETED,80000.00,8,0,,14,7,Saturday,2,SILVER,15,870000.00
2654,FK240615011901757,204,244,1718441520,COMPLETED,50000.00,5,0,,15,7,Saturday,2,SILVER,22,1190000.00
1503,FK240615004400413,129,169,1718441940,COMPLETED,30000.00,3,0,,15,7,Saturday,1,MEMBER,5,240000.00
3185,FK240615015600484,241,281,1718443380,COMPLETED,50000.00,5,0,,16,7,Saturday,2,SILVER,15,930000.00
3854,FK240615019901732,284,324,1718443800,COMPLETED,80000.00,8,0,,16,7,Saturday,3,GOLD,24,1570000.00
924,FK240615000300522,88,128,1718445000,COMPLETED,50000.00,5,0,,16,7,Saturday,2,SILVER,10,510000.00
3089,FK240615014900542,234,274,1718452440,COMPLETED,30000.00,3,0,,18,7,Saturday,1,MEMBER,5,170000.00
1543,FK240615004800870,133,173,1718455320,COMPLETED,50000.00,5,0,,19,7,Saturday,2,SILVER,11,540000.00
3162,FK240615015400375,239,279,1718458560,CANCELLED,80000.00,0,0,,20,7,Saturday,2,SILVER,11,680000.00
1056,FK240615001300078,98,138,1718459580,COMPLETED,50000.00,5,0,,20,7,Saturday,3,GOLD,38,2690000.00
1041,FK240615001103853,96,136,1718469660,COMPLETED,80000.00,8,0,,23,7,Saturday,4,PLATINUM,42,3070000.00
1924,FK240615007000417,155,195,1718470140,CONFIRMED,30000.00,0,0,,23,7,Saturday,1,MEMBER,5,290000.00
1409,FK240615003801242,123,163,1718471340,COMPLETED,80000.00,8,0,,0,1,Sunday,3,GOLD,35,2200000.00
1356,FK240616003401527,119,159,1718524860,PENDING,50000.00,0,0,,15,1,Sunday,2,SILVER,16,990000.00
3756,FK240616019300277,278,318,1718527440,COMPLETED,80000.00,8,0,,15,1,Sunday,3,GOLD,41,2800000.00
3618,FK240616018301624,268,308,1718528040,COMPLETED,80000.00,8,0,,15,1,Sunday,2,SILVER,20,1090000.00
1992,FK240616007900280,164,204,1718539380,CANCELLED,50000.00,0,0,,19,1,Sunday,2,SILVER,14,660000.00
2993,FK240616014101913,226,266,1718542560,COMPLETED,50000.00,5,0,,19,1,Sunday,3,GOLD,27,1600000.00
3031,FK240616014401250,229,269,1718545680,COMPLETED,80000.00,8,0,,20,1,Sunday,2,SILVER,10,590000.00
1293,FK240617003000081,115,155,1718603760,CANCELLED,50000.00,0,0,,12,2,Monday,1,MEMBER,4,170000.00
2190,FK240617009301665,178,218,1718613300,COMPLETED,50000.00,5,0,,15,2,Monday,2,SILVER,16,940000.00
3318,FK240618016600029,251,291,1718711040,COMPLETED,50000.00,5,0,,18,3,Tuesday,1,MEMBER,2,100000.00
2459,FK240619011002416,195,235,1718809500,COMPLETED,80000.00,8,0,,22,4,Wednesday,3,GOLD,28,1770000.00
2589,FK240620011700249,202,242,1718896020,COMPLETED,50000.00,5,0,,22,5,Thursday,1,MEMBER,9,420000.00
3156,FK240621015301154,238,278,1718957280,CANCELLED,50000.00,0,0,,15,6,Friday,2,SILVER,12,600000.00
2852,FK240622013601134,221,261,1719038280,CANCELLED,80000.00,0,0,,13,7,Saturday,3,GOLD,41,2960000.00
1057,FK240622001300127,98,138,1719042000,PENDING,80000.00,0,0,,14,7,Saturday,3,GOLD,38,2690000.00
3656,FK240622018602193,271,311,1719046380,COMPLETED,50000.00,5,0,,15,7,Saturday,3,GOLD,30,1950000.00
2112,FK240622008802449,173,213,1719046680,COMPLETED,80000.00,8,0,,15,7,Saturday,4,PLATINUM,42,3070000.00
2478,FK240622011101498,196,236,1719046920,CANCELLED,80000.00,0,0,,16,7,Saturday,2,SILVER,15,810000.00
1446,FK240622004000192,125,165,1719047820,COMPLETED,80000.00,8,0,,16,7,Saturday,1,MEMBER,10,490000.00
3344,FK240622016801580,253,293,1719049380,COMPLETED,30000.00,3,0,,16,7,Saturday,3,GOLD,41,2880000.00
2336,FK240622010400199,189,229,1719050880,PENDING,50000.00,0,0,,17,7,Saturday,2,SILVER,17,1130000.00
3016,FK240622014300357,228,268,1719056460,COMPLETED,50000.00,5,0,,18,7,Saturday,1,MEMBER,1,50000.00
3751,FK240622019201793,277,317,1719058020,COMPLETED,50000.00,5,0,,19,7,Saturday,2,SILVER,16,960000.00
3034,FK240622014500110,230,270,1719058620,CANCELLED,30000.00,0,0,,19,7,Saturday,1,MEMBER,1,50000.00
2903,FK240622013800866,223,263,1719069000,COMPLETED,50000.00,5,0,,22,7,Saturday,2,SILVER,23,1320000.00
1584,FK240622005002851,135,175,1719071280,COMPLETED,80000.00,8,0,,22,7,Saturday,3,GOLD,32,2190000.00
1042,FK240622001103953,96,136,1719071400,COMPLETED,80000.00,8,0,,22,7,Saturday,4,PLATINUM,42,3070000.00
903,FK240622000100041,86,126,1719073800,PENDING,80000.00,0,0,,23,7,Saturday,2,SILVER,9,500000.00
1410,FK240623003801340,123,163,1719128520,CANCELLED,80000.00,0,0,,14,1,Sunday,3,GOLD,35,2200000.00
965,FK240623000601231,91,131,1719135600,COMPLETED,30000.00,3,0,,16,1,Sunday,2,SILVER,12,600000.00
1058,FK240623001300295,98,138,1719155040,COMPLETED,80000.00,8,0,,22,1,Sunday,3,GOLD,38,2690000.00
1388,FK240623003502519,120,160,1719163500,COMPLETED,50000.00,5,0,,0,2,Monday,2,SILVER,23,1290000.00
3163,FK240624015400496,239,279,1719206100,PENDING,50000.00,0,0,,12,2,Monday,2,SILVER,11,680000.00
1585,FK240624005002917,135,175,1719210540,COMPLETED,80000.00,8,0,,13,2,Monday,3,GOLD,32,2190000.00
3449,FK240624017300940,258,298,1719226800,COMPLETED,50000.00,5,0,,18,2,Monday,2,SILVER,12,610000.00
1043,FK240624001104022,96,136,1719238740,COMPLETED,50000.00,5,0,,21,2,Monday,4,PLATINUM,42,3070000.00
3757,FK240624019300345,278,318,1719243540,COMPLETED,80000.00,8,0,,22,2,Monday,3,GOLD,41,2800000.00
2499,FK240624011400098,199,239,1719245520,CONFIRMED,50000.00,0,0,,23,2,Monday,3,GOLD,26,1530000.00
3855,FK240625019901814,284,324,1719296520,COMPLETED,50000.00,5,0,,13,3,Tuesday,3,GOLD,24,1570000.00
1963,FK240625007600339,161,201,1719309360,COMPLETED,30000.00,3,0,,16,3,Tuesday,1,MEMBER,7,250000.00
1059,FK240628001300386,98,138,1719560760,COMPLETED,50000.00,5,0,,14,6,Friday,3,GOLD,38,2690000.00
2058,FK240628008202877,167,207,1719579180,COMPLETED,50000.00,5,0,,19,6,Friday,3,GOLD,25,1670000.00
2114,FK240628008802696,173,213,1719583980,CANCELLED,80000.00,0,0,,21,6,Friday,4,PLATINUM,42,3070000.00
2485,FK240628011200479,197,237,1719586800,CANCELLED,50000.00,0,0,,22,6,Friday,1,MEMBER,3,110000.00
3127,FK240628015201186,237,277,1719587820,COMPLETED,50000.00,5,0,,22,6,Friday,3,GOLD,25,1540000.00
2216,FK240628009600244,181,221,1719590580,CANCELLED,30000.00,0,0,,23,6,Friday,1,MEMBER,3,130000.00
2762,FK240628013200154,217,257,1719595680,COMPLETED,30000.00,3,0,,0,7,Saturday,1,MEMBER,3,90000.00
3826,FK240629019800795,283,323,1719637680,CANCELLED,30000.00,0,0,,12,7,Saturday,2,SILVER,11,530000.00
3186,FK240629015600550,241,281,1719638760,CANCELLED,50000.00,0,0,,12,7,Saturday,2,SILVER,15,930000.00
1508,FK240629004500371,130,170,1719639480,COMPLETED,30000.00,3,0,,12,7,Saturday,2,SILVER,11,550000.00
2963,FK240629014000381,225,265,1719640620,COMPLETED,50000.00,5,0,,12,7,Saturday,1,MEMBER,10,460000.00
3676,FK240629018800482,273,313,1719640800,COMPLETED,50000.00,5,0,,13,7,Saturday,2,SILVER,13,680000.00
3508,FK240629017800044,263,303,1719642480,CANCELLED,80000.00,0,0,,13,7,Saturday,2,SILVER,18,1070000.00
2113,FK240629008802515,173,213,1719645360,COMPLETED,80000.00,8,0,,14,7,Saturday,4,PLATINUM,42,3070000.00
1044,FK240629001104135,96,136,1719645660,COMPLETED,80000.00,8,0,,14,7,Saturday,4,PLATINUM,42,3070000.00
1186,FK240629002001389,105,145,1719651780,CONFIRMED,30000.00,0,0,,16,7,Saturday,1,MEMBER,9,440000.00
3758,FK240629019300464,278,318,1719652140,COMPLETED,80000.00,8,0,,16,7,Saturday,3,GOLD,41,2800000.00
3345,FK240629016801618,253,293,1719652620,COMPLETED,80000.00,8,0,,16,7,Saturday,3,GOLD,41,2880000.00
2460,FK240629011002522,195,235,1719655140,COMPLETED,50000.00,5,0,,16,7,Saturday,3,GOLD,28,1770000.00
3625,FK240629018400028,269,309,1719655440,CONFIRMED,50000.00,0,0,,17,7,Saturday,1,MEMBER,5,170000.00
1716,FK240629005900531,144,184,1719656820,CANCELLED,50000.00,0,0,,17,7,Saturday,1,MEMBER,10,460000.00
3398,FK240629017101229,256,296,1719657300,COMPLETED,80000.00,8,0,,17,7,Saturday,2,SILVER,24,1420000.00
3114,FK240629015102267,236,276,1719660060,COMPLETED,30000.00,3,0,,18,7,Saturday,2,SILVER,19,1100000.00
2853,FK240629013601290,221,261,1719665040,COMPLETED,50000.00,5,0,,19,7,Saturday,3,GOLD,41,2960000.00
3383,FK240629017000533,255,295,1719667080,COMPLETED,50000.00,5,0,,20,7,Saturday,1,MEMBER,5,210000.00
925,FK240629000300697,88,128,1719669900,COMPLETED,50000.00,5,0,,21,7,Saturday,2,SILVER,10,510000.00
1321,FK240629003102163,116,156,1719671040,COMPLETED,50000.00,5,0,,21,7,Saturday,2,SILVER,23,1380000.00
1934,FK240629007100379,156,196,1719674880,COMPLETED,30000.00,3,0,,22,7,Saturday,1,MEMBER,5,210000.00
3376,FK240629016900448,254,294,1719676380,COMPLETED,50000.00,5,0,,22,7,Saturday,1,MEMBER,5,210000.00
2253,FK240629010000412,185,225,1719677040,COMPLETED,80000.00,8,0,,23,7,Saturday,2,SILVER,13,710000.00
3307,FK240629016401638,249,289,1719678360,COMPLETED,50000.00,5,0,,23,7,Saturday,2,SILVER,15,870000.00
1163,FK240629001802366,103,143,1719679620,COMPLETED,50000.00,5,0,,23,7,Saturday,2,SILVER,22,1340000.00
1357,FK240629003401656,119,159,1719682500,CONFIRMED,80000.00,0,0,,0,1,Sunday,2,SILVER,16,990000.00
3670,FK240630018700526,272,312,1719726540,COMPLETED,50000.00,5,0,,12,1,Sunday,1,MEMBER,3,130000.00
1880,FK240630006700958,152,192,1719728520,COMPLETED,80000.00,8,0,,13,1,Sunday,1,MEMBER,8,470000.00
2702,FK240630012501445,210,250,1719735480,COMPLETED,50000.00,5,0,,15,1,Sunday,2,SILVER,13,710000.00
2994,FK240630014102080,226,266,1719737700,COMPLETED,50000.00,5,0,,15,1,Sunday,3,GOLD,27,1600000.00
1276,FK240630002700218,112,152,1719747180,COMPLETED,30000.00,3,0,,18,1,Sunday,1,MEMBER,2,60000.00
3203,FK240630015700292,242,282,1719757500,COMPLETED,30000.00,3,0,,21,1,Sunday,1,MEMBER,2,60000.00
2074,FK240630008401149,169,209,1719763020,COMPLETED,80000.00,8,0,,22,1,Sunday,1,MEMBER,9,410000.00
1411,FK240701003801482,123,163,1719814140,COMPLETED,50000.00,5,0,,13,2,Monday,3,GOLD,35,2200000.00
3856,FK240702019901916,284,324,1719905820,COMPLETED,80000.00,8,0,,14,3,Tuesday,3,GOLD,24,1570000.00
3497,FK240702017600891,261,301,1719920940,COMPLETED,50000.00,5,0,,18,3,Tuesday,2,SILVER,9,520000.00
3267,FK240702016200271,247,287,1719932640,COMPLETED,80000.00,8,0,,22,3,Tuesday,2,SILVER,14,720000.00
3657,FK240702018602258,271,311,1719934800,COMPLETED,50000.00,5,0,,22,3,Tuesday,3,GOLD,30,1950000.00
1283,FK240703002900076,114,154,1720001280,CANCELLED,30000.00,0,0,,17,4,Wednesday,1,MEMBER,7,400000.00
1049,FK240703001200168,97,137,1720015080,COMPLETED,50000.00,5,0,,20,4,Wednesday,1,MEMBER,6,340000.00
1060,FK240703001300498,98,138,1720023780,COMPLETED,80000.00,8,0,,23,4,Wednesday,3,GOLD,38,2690000.00
3346,FK240704016801743,253,293,1720072980,CANCELLED,80000.00,0,0,,13,5,Thursday,3,GOLD,41,2880000.00
3115,FK240704015102398,236,276,1720076820,COMPLETED,50000.00,5,0,,14,5,Thursday,2,SILVER,19,1100000.00
2655,FK240704011901867,204,244,1720083180,COMPLETED,50000.00,5,0,,15,5,Thursday,2,SILVER,22,1190000.00
1464,FK240704004100572,126,166,1720096620,COMPLETED,50000.00,5,0,,19,5,Thursday,2,SILVER,11,550000.00
1586,FK240704005003018,135,175,1720105440,COMPLETED,30000.00,3,0,,22,5,Thursday,3,GOLD,32,2190000.00
3909,FK240705020400048,289,329,1720166820,COMPLETED,30000.00,3,0,,15,6,Friday,1,MEMBER,2,110000.00
3619,FK240706018301735,268,308,1720242780,COMPLETED,80000.00,8,0,,12,7,Saturday,2,SILVER,20,1090000.00
